customer_id,account_num,address1,address2,address3,address4,city,state_province,postal_code,country,customer_region_id,phone1,phone2,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,date_accnt_opened,member_card,occupation,houseowner,num_cars_owned
2427,20042946900,1044 San Carlos,J188,\N,\N,Tlaxiaco,Oaxaca,50062,Mexico,30,448-555-2453,582-555-4503,1926-03-11,S,$90K - $110K,M,1,0,High School Degree,1993-03-21,Bronze,Management,Y,2
2428,20058670043,9120 Springfield Drive,\N,\N,\N,La Jolla,CA,21525,USA,33,390-555-9289,963-555-3025,1954-09-26,S,$30K - $50K,M,3,0,Partial High School,1991-09-06,Normal,Manual,N,4
2429,20059083100,1817 Hilltop Rd,\N,\N,\N,Arcadia,CA,62508,USA,51,178-555-7353,621-555-8946,1917-09-06,S,$10K - $30K,M,0,0,Partial High School,1991-02-28,Normal,Skilled Manual,Y,0
2430,20072526300,149 Vallejo,\N,\N,\N,El Cajon,CA,45189,USA,16,144-555-3817,124-555-6096,1931-05-21,M,$70K - $90K,F,0,0,Bachelors Degree,1991-02-03,Bronze,Professional,Y,4
2431,20074167800,3099 Corte Segundo,\N,\N,\N,Port Orchard,WA,43052,USA,77,855-555-9510,944-555-5303,1966-09-27,S,$10K - $30K,F,4,0,Partial High School,1993-07-06,Normal,Skilled Manual,Y,1
2432,20082386100,1685 Rose Dr.,\N,\N,\N,Vancouver,BC,25854,Canada,5,182-555-8260,470-555-1081,1934-10-16,M,$50K - $70K,M,4,0,Bachelors Degree,1993-04-17,Bronze,Professional,Y,1
2433,20083099603,7544 Olivera Rd.,\N,\N,\N,La Cruz,Sinaloa,25454,Mexico,29,255-555-7239,413-555-7917,1928-08-12,M,$30K - $50K,M,1,1,High School Degree,1994-02-14,Bronze,Skilled Manual,Y,3
2434,20088211900,9040 Pierce,\N,\N,\N,Acapulco,Guerrero,13165,Mexico,28,505-555-4617,553-555-2899,1959-05-07,S,$10K - $30K,F,5,0,Partial High School,1992-11-21,Normal,Manual,Y,2
2435,20095309019,2499 Wilke Drive,\N,\N,\N,Torrance,CA,77925,USA,57,953-555-8142,518-555-8363,1961-05-07,M,$50K - $70K,F,5,4,Bachelors Degree,1993-05-08,Golden,Professional,N,4
2436,20097878575,6904 Olivera,\N,\N,\N,Ballard,WA,31798,USA,20,325-555-4149,568-555-8713,1941-10-25,S,$30K - $50K,M,2,0,Partial College,1991-04-18,Bronze,Manual,N,3
2437,20108977600,617 Sweeney Road,\N,\N,\N,Port Orchard,WA,36428,USA,77,683-555-4042,556-555-3806,1919-03-05,M,$110K - $130K,F,3,3,High School Degree,1992-05-07,Golden,Management,Y,3
2438,20112898945,5276 Whitehall Drive,\N,\N,\N,Los Angeles,CA,55462,USA,3,318-555-2335,629-555-2785,1955-09-23,M,$10K - $30K,F,1,1,Partial High School,1993-11-18,Normal,Skilled Manual,Y,2
2439,20114132761,1898 South St,\N,\N,\N,Orizaba,Veracruz,52547,Mexico,24,460-555-6199,879-555-9163,1924-04-17,S,$10K - $30K,F,2,0,Partial High School,1992-01-15,Normal,Manual,N,2
2440,20120478900,9467 Morning Glory Dr,\N,\N,\N,Royal Oak,BC,37742,Canada,100,357-555-6778,975-555-6770,1915-04-10,S,$110K - $130K,F,0,0,Bachelors Degree,1993-02-24,Bronze,Management,Y,2
2441,20125859400,6344 St Paul Way,\N,\N,\N,Tacoma,WA,73695,USA,84,760-555-3928,587-555-6435,1918-12-02,M,$30K - $50K,M,5,4,High School Degree,1991-11-26,Golden,Manual,Y,3
2442,20130306482,4167 Deercreek Ln,\N,\N,\N,Spring Valley,CA,25053,USA,15,441-555-8477,706-555-2670,1960-06-18,S,$10K - $30K,M,2,0,Partial High School,1992-02-07,Normal,Manual,N,2
2443,20140198500,5317 Mission Drive,\N,\N,\N,Corvallis,OR,27168,USA,70,206-555-7913,341-555-9963,1919-12-27,S,$30K - $50K,F,4,0,High School Degree,1992-04-11,Bronze,Skilled Manual,N,1
2444,20142204761,3394 Nulty Drive,\N,\N,\N,Lebanon,OR,17394,USA,72,149-555-5749,722-555-8485,1979-03-12,S,$70K - $90K,F,0,0,Bachelors Degree,1991-07-20,Silver,Professional,Y,2
2445,20154242500,3435 San Simeon,\N,\N,\N,Woodland Hills,CA,84670,USA,62,837-555-3813,379-555-5406,1974-10-16,M,$50K - $70K,M,2,2,Bachelors Degree,1994-07-12,Bronze,Professional,N,3
2446,20165743800,1766 Virgina Hills Drive,#4,\N,\N,Camacho,Zacatecas,67351,Mexico,27,802-555-9277,783-555-2556,1950-03-01,S,$10K - $30K,M,0,0,Partial High School,1991-07-23,Normal,Manual,Y,1
2447,20166194400,4717 Carpetta Circle,\N,\N,\N,Altadena,CA,74496,USA,50,965-555-2888,154-555-7681,1947-03-04,S,$90K - $110K,M,3,0,Partial High School,1991-07-23,Bronze,Professional,N,2
2448,20171982645,5958 Meadow Glen Way,\N,\N,\N,Spokane,WA,66814,USA,87,292-555-1638,580-555-3459,1959-03-02,S,$10K - $30K,F,1,0,Partial High School,1993-12-05,Normal,Manual,Y,1
2449,20175480246,9162 Jemco Court,\N,\N,\N,Mexico City,Mexico,66413,Mexico,2,365-555-9616,523-555-1295,1927-01-06,S,$30K - $50K,M,1,0,Partial High School,1992-06-26,Golden,Skilled Manual,N,3
2450,20179761052,658 Contra Costa Blvd,\N,\N,\N,Mexico City,Mexico,54125,Mexico,2,615-555-6995,311-555-8359,1978-03-14,M,$30K - $50K,F,0,0,Partial High School,1993-04-14,Bronze,Skilled Manual,N,2
2451,20186187624,4116 Rubiem Ct,\N,\N,\N,Ladner,BC,92593,Canada,96,711-555-4602,516-555-8481,1954-02-22,S,$90K - $110K,M,2,0,Graduate Degree,1994-08-18,Golden,Professional,N,3
2452,20204287200,8521 Knewal Rd,\N,\N,\N,Newport Beach,CA,72758,USA,59,984-555-9609,327-555-5173,1966-04-11,S,$70K - $90K,F,0,0,Bachelors Degree,1990-03-26,Bronze,Management,Y,2
2453,20216872096,4890 Heron Ct,\N,\N,\N,National City,CA,77388,USA,9,442-555-9502,554-555-3924,1976-04-15,M,$110K - $130K,F,4,1,Graduate Degree,1994-03-23,Silver,Management,Y,2
2454,20243613719,9549 Roxbury Drive,\N,\N,\N,Imperial Beach,CA,96422,USA,14,977-555-7795,388-555-8245,1977-06-15,S,$10K - $30K,F,2,0,Partial High School,1992-07-05,Normal,Manual,N,0
2455,20247014800,6171 Golf Club Rd,\N,\N,\N,Fremont,CA,67214,USA,34,458-555-6316,638-555-5623,1920-11-16,M,$30K - $50K,M,1,1,Partial College,1993-04-25,Silver,Clerical,Y,4
2456,20253736400,1085 Grenadine Way,Unit B-105,\N,\N,Los Angeles,CA,52410,USA,3,115-555-3238,734-555-3230,1943-08-08,M,$70K - $90K,M,5,4,High School Degree,1992-02-05,Golden,Professional,Y,4
2457,20262700300,618 Oak Street,\N,\N,\N,Langley,BC,88363,Canada,94,519-555-9388,346-555-2895,1926-09-10,S,$110K - $130K,F,2,0,Partial High School,1992-07-04,Bronze,Professional,Y,2
2458,20264792400,5785 American Beauty Dr,\N,\N,\N,Glendale,CA,39721,USA,54,439-555-8595,465-555-8130,1942-03-07,S,$90K - $110K,M,4,0,Partial High School,1993-08-18,Bronze,Management,Y,4
2459,20266358852,5571 Crawford,\N,\N,\N,Everett,WA,41836,USA,81,319-555-1212,454-555-3262,1922-02-02,S,$110K - $130K,F,4,0,Bachelors Degree,1991-07-19,Bronze,Professional,Y,3
2460,20270199775,3648 El Dorado,\N,\N,\N,Grossmont,CA,58354,USA,17,261-555-8047,835-555-1783,1955-04-22,S,$30K - $50K,M,5,0,High School Degree,1993-09-14,Bronze,Manual,Y,2
2461,20294441580,3689 Sun Tree Lane,\N,\N,\N,Richmond,CA,26631,USA,35,950-555-6112,492-555-7705,1912-08-24,M,$30K - $50K,F,1,1,High School Degree,1994-09-15,Bronze,Skilled Manual,Y,3
2462,20296163600,4676 Mt Washington Way,\N,\N,\N,Santa Fe,DF,82019,Mexico,109,915-555-2576,896-555-4854,1932-11-17,M,$90K - $110K,F,3,2,High School Degree,1993-05-23,Normal,Management,Y,2
2463,20326188200,7626 Sinclair Avenue,\N,\N,\N,Richmond,BC,16457,Canada,90,965-555-2926,815-555-4062,1961-08-18,M,$10K - $30K,M,4,2,Partial High School,1991-02-20,Golden,Skilled Manual,Y,1
2464,20329160094,6212 C Olivera Rd,\N,\N,\N,Port Hammond,BC,62684,Canada,98,954-555-7019,342-555-8840,1936-04-13,S,$50K - $70K,F,1,0,Bachelors Degree,1991-03-26,Bronze,Professional,N,3
2465,20330812335,9416 Bentley Ct,\N,\N,\N,Novato,CA,62283,USA,42,127-555-5997,284-555-6676,1929-05-12,M,$10K - $30K,F,1,1,Partial High School,1992-08-02,Normal,Skilled Manual,N,1
2466,20341873800,912 Vallejo,\N,\N,\N,Chula Vista,CA,49994,USA,13,377-555-3376,973-555-4740,1954-06-01,M,$70K - $90K,F,3,0,Graduate Degree,1994-10-03,Silver,Management,Y,2
2467,20346299409,7026 Hooftrail Way,\N,\N,\N,Acapulco,Guerrero,15756,Mexico,28,473-555-9983,277-555-4862,1962-01-06,M,$70K - $90K,F,4,2,Bachelors Degree,1993-09-08,Bronze,Management,N,3
2468,20363835700,8775 Bovlevard,\N,\N,\N,Corvallis,OR,68628,USA,70,985-555-9648,988-555-1555,1936-11-19,S,$130K - $150K,F,4,0,High School Degree,1991-12-13,Bronze,Professional,Y,4
2469,20364087820,5144 Via Bonita,\N,\N,\N,Ballard,WA,99550,USA,20,204-555-5883,315-555-9305,1978-07-20,S,$70K - $90K,F,1,0,Partial High School,1992-08-07,Normal,Professional,N,3
2470,20371453200,9803 Holiday Hill Dr,\N,\N,\N,Burbank,CA,19585,USA,53,738-555-4176,150-555-4626,1950-10-17,M,$30K - $50K,F,5,2,Partial College,1990-05-05,Bronze,Manual,Y,4
2471,20396102700,6425 Adelia Court,\N,\N,\N,Burien,WA,89376,USA,74,219-555-2698,400-555-2004,1925-11-16,S,$10K - $30K,M,2,0,Partial High School,1992-10-23,Normal,Manual,Y,0
2472,20401483200,6027 Lisa Ann Street,\N,\N,\N,Lakewood,CA,74572,USA,56,889-555-1879,847-555-5529,1910-04-04,M,$10K - $30K,M,4,1,Partial High School,1994-07-11,Normal,Manual,N,2
2473,20408355000,5560 Hanover St.,\N,\N,\N,Santa Cruz,CA,11526,USA,40,393-555-8029,220-555-1536,1925-02-04,S,$10K - $30K,M,1,0,Partial High School,1992-09-07,Normal,Skilled Manual,N,1
2474,20410709977,3383 Castle Hill Road,\N,\N,\N,Anacortes,WA,61883,USA,79,312-555-7236,339-555-6771,1973-03-25,M,$130K - $150K,F,1,1,Bachelors Degree,1991-06-18,Bronze,Management,Y,2
2475,20412925481,3169 Estela,\N,\N,\N,Merida,Yucatan,63998,Mexico,26,739-555-3014,873-555-5064,1919-01-14,S,$30K - $50K,F,5,0,Partial College,1993-10-05,Bronze,Manual,N,4
2476,20418418645,8590 Hoek Maple Court,\N,\N,\N,Acapulco,Guerrero,54224,Mexico,28,681-555-9850,354-555-3586,1914-11-05,S,$10K - $30K,F,4,0,Partial High School,1993-08-20,Normal,Manual,Y,1
2477,20425682100,1287 Youngsdale Drive,\N,\N,\N,Concord,CA,22501,USA,46,470-555-7914,912-555-9507,1973-11-04,M,$150K +,F,3,1,High School Degree,1992-05-18,Golden,Professional,Y,1
2478,20429415700,9618 San Rafael,\N,\N,\N,La Mesa,CA,51812,USA,11,435-555-4379,416-555-6657,1955-11-21,S,$110K - $130K,F,4,0,Bachelors Degree,1993-08-23,Bronze,Management,Y,3
2479,20438229400,2569 Webster Drive,\N,\N,\N,Lebanon,OR,38619,USA,72,485-555-4729,335-555-5864,1958-07-03,S,$50K - $70K,M,4,0,Partial High School,1992-05-04,Bronze,Skilled Manual,N,4
2480,20452321767,3810 Freda Drive,\N,\N,\N,Santa Anita,DF,60168,Mexico,108,473-555-8821,101-555-5300,1965-11-22,M,$30K - $50K,M,0,0,High School Degree,1993-02-07,Bronze,Skilled Manual,Y,3
2481,20474385600,7014 Yorba Linda,\N,\N,\N,Orizaba,Veracruz,51694,Mexico,24,547-555-7800,943-555-3136,1926-02-21,S,$50K - $70K,F,3,0,Bachelors Degree,1992-04-07,Bronze,Professional,N,3
2482,20479760800,8510 G St.,\N,\N,\N,Salem,OR,39405,USA,23,797-555-5179,493-555-6543,1977-06-05,M,$30K - $50K,F,4,4,Partial High School,1993-06-17,Golden,Skilled Manual,N,2
2483,20484540500,1969 Meadowvale Court,\N,\N,\N,Lincoln Acres,CA,51662,USA,10,893-555-2786,697-555-6665,1959-11-18,S,$90K - $110K,F,4,0,High School Degree,1993-09-08,Bronze,Professional,Y,3
2484,20497103929,6374 Las Palmas,\N,\N,\N,San Carlos,CA,58038,USA,44,195-555-3025,198-555-3932,1965-07-02,M,$50K - $70K,M,2,1,Bachelors Degree,1993-11-22,Bronze,Professional,Y,2
2485,20514441728,2742 Cincerto Circle,\N,\N,\N,Sooke,BC,62669,Canada,101,314-555-8261,425-555-2682,1911-02-11,S,$50K - $70K,M,4,0,Bachelors Degree,1993-07-24,Bronze,Professional,N,4
2486,20525175900,4746 Mcelroy Court,#45,\N,\N,San Andres,DF,81703,Mexico,106,848-555-6554,260-555-7003,1973-10-21,S,$130K - $150K,M,4,0,High School Degree,1991-03-27,Bronze,Professional,Y,3
2487,20529483556,4024 Calhoun Court,\N,\N,\N,Redmond,WA,52495,USA,19,329-555-5075,749-555-8039,1922-10-01,M,$30K - $50K,F,2,1,High School Degree,1992-08-26,Bronze,Skilled Manual,Y,3
2488,20534080862,8937 Thors Bay Road,\N,\N,\N,El Cajon,CA,37690,USA,16,887-555-1996,845-555-5647,1939-11-14,M,$150K +,M,4,4,High School Degree,1992-06-19,Golden,Professional,Y,3
2489,20535631200,5814 Homestead Avenue,\N,\N,\N,Santa Anita,DF,99936,Mexico,108,391-555-8146,218-555-1654,1929-09-22,M,$30K - $50K,M,4,3,High School Degree,1992-05-12,Golden,Skilled Manual,Y,3
2490,20538603067,3637 Guillermo,\N,\N,\N,San Jose,CA,25001,USA,39,310-555-7354,576-555-1547,1938-06-13,M,$10K - $30K,F,3,3,Partial High School,1993-10-21,Normal,Manual,Y,1
2491,20539069800,3424 Roehlidge Lane,\N,\N,\N,Langley,BC,27116,Canada,94,737-555-3132,871-555-5182,1924-02-14,M,$10K - $30K,M,5,2,Partial High School,1990-02-16,Normal,Skilled Manual,N,1
2492,20549605488,1501 Shannon Ln,\N,\N,\N,Ladner,BC,43635,Canada,96,679-555-9968,352-555-3704,1951-08-02,S,$30K - $50K,M,4,0,High School Degree,1992-08-01,Silver,Manual,N,4
2493,20573428900,1542 Orwood Dr,\N,\N,\N,Olympia,WA,11911,USA,85,468-555-8032,910-555-9625,1914-07-09,S,$110K - $130K,F,1,0,Bachelors Degree,1992-12-23,Bronze,Management,Y,1
2494,20583589100,2529 Greer Ave,\N,\N,\N,Arcadia,CA,93591,USA,51,672-555-8154,653-555-1432,1928-03-24,M,$50K - $70K,F,1,1,Bachelors Degree,1992-04-09,Bronze,Professional,Y,4
2495,20603775382,2823 Napa Court,\N,\N,\N,Colma,CA,17372,USA,32,483-555-4846,333-555-5982,1963-07-02,M,$30K - $50K,F,4,3,High School Degree,1990-08-12,Bronze,Manual,Y,2
2496,20619557499,4064 Regina Lane,\N,\N,\N,Oregon City,OR,49579,USA,68,710-555-3597,999-555-5418,1924-07-05,S,$50K - $70K,M,2,0,Partial College,1993-10-02,Bronze,Clerical,Y,1
2497,20627067685,7268 Norcross Lane,\N,\N,\N,Shawnee,BC,73856,Canada,105,657-555-1178,153-555-5514,1917-05-28,M,$30K - $50K,F,4,1,High School Degree,1994-08-26,Bronze,Manual,N,4
2498,20634679800,8764 Pacific,\N,\N,\N,Shawnee,BC,87859,Canada,105,907-555-7556,842-555-3578,1948-03-23,M,$110K - $130K,F,4,4,Bachelors Degree,1993-09-17,Silver,Management,Y,3
2499,20635125000,4878 Concerto Circle,\N,\N,\N,Burnaby,BC,27328,Canada,92,103-555-5163,807-555-9042,1950-02-22,M,$30K - $50K,M,3,2,Partial College,1990-09-06,Bronze,Skilled Manual,Y,3
2500,20639904737,7874 Jones Lane,\N,\N,\N,Merida,Yucatan,80200,Mexico,26,615-555-4828,618-555-5735,1930-08-14,M,$30K - $50K,F,0,0,High School Degree,1994-02-24,Bronze,Skilled Manual,Y,2
2501,20640205100,4243 Willow Creek Ct,\N,\N,\N,Guadalajara,Jalisco,12124,Mexico,4,734-555-1063,845-555-4485,1978-11-20,S,$30K - $50K,F,2,0,High School Degree,1991-05-23,Bronze,Manual,N,4
2502,20642731785,8901 Fourth Stret,\N,\N,\N,National City,CA,31157,USA,9,368-555-8356,918-555-3464,1942-01-09,M,$10K - $30K,F,1,1,Partial High School,1992-01-08,Normal,Skilled Manual,Y,1
2503,20648203492,5524 Virgil St,\N,\N,\N,Tlaxiaco,Oaxaca,19502,Mexico,30,749-555-6878,268-555-9842,1923-09-13,M,$150K +,F,1,1,Bachelors Degree,1991-02-04,Golden,Professional,N,4
2504,20650826692,438 Perry Way,\N,\N,\N,San Andres,DF,86144,Mexico,106,407-555-3799,365-555-7449,1972-07-23,M,$50K - $70K,F,1,1,Bachelors Degree,1992-03-14,Bronze,Professional,Y,4
2505,20657237200,9969 Coggins Drive,\N,\N,\N,Richmond,BC,23098,Canada,90,810-555-9949,637-555-3456,1923-12-02,M,$30K - $50K,M,4,4,High School Degree,1990-12-15,Golden,Skilled Manual,Y,4
2506,20666050900,5137 Napa Court,\N,\N,\N,Issaquah,WA,73455,USA,21,730-555-9156,995-555-3349,1964-06-17,M,$90K - $110K,M,3,3,Bachelors Degree,1993-03-21,Golden,Management,N,2
2507,20668588300,4924 Mariposa,\N,\N,\N,Bremerton,WA,75570,USA,76,256-555-4935,391-555-6985,1924-12-26,S,$10K - $30K,F,4,0,Partial High School,1992-02-14,Normal,Skilled Manual,N,2
2508,20671715736,3001 Mt. Etna,\N,\N,\N,Bellingham,WA,92089,USA,78,199-555-2770,772-555-5506,1914-03-11,S,$30K - $50K,F,0,0,High School Degree,1992-04-23,Bronze,Manual,N,3
2509,20694434000,5697 Jacqueline Way,\N,\N,\N,West Covina,CA,60365,USA,60,585-555-1172,367-555-6423,1979-10-16,S,$30K - $50K,F,3,0,High School Degree,1993-08-02,Bronze,Skilled Manual,Y,2
2510,20701482892,4029 The Alameda,\N,\N,\N,Hidalgo,Zacatecas,16754,Mexico,25,790-555-1294,770-555-3573,1967-06-11,S,$10K - $30K,M,1,0,Partial High School,1990-07-12,Normal,Skilled Manual,N,1
2511,20702931284,6979 Harvard Drive,\N,\N,\N,Puyallup,WA,50191,USA,86,601-555-6987,451-555-8122,1964-07-14,M,$30K - $50K,M,2,0,Partial College,1994-05-02,Bronze,Management,N,1
2512,20710119600,5565 Logan Court,\N,\N,\N,Imperial Beach,CA,71741,USA,14,828-555-5737,217-555-7558,1964-03-01,M,$10K - $30K,F,2,2,Partial High School,1992-01-21,Normal,Skilled Manual,Y,2
2513,20717737100,8769 Heavenly Drive,\N,\N,\N,W. Linn,OR,38879,USA,66,662-555-1058,159-555-5394,1932-01-05,S,$30K - $50K,M,2,0,Partial High School,1991-07-16,Bronze,Skilled Manual,N,1
2514,20726255800,265 Jeff Ct,\N,\N,\N,Oakland,CA,26590,USA,37,912-555-7437,847-555-3458,1925-06-24,M,$10K - $30K,F,0,0,Partial High School,1991-02-20,Normal,Manual,N,1
2515,20732768177,6379 Yellowood Place,\N,\N,\N,Burbank,CA,91350,USA,53,347-555-8701,813-555-8922,1959-02-21,M,$30K - $50K,M,2,2,Partial College,1991-12-17,Bronze,Management,Y,2
2516,20746415257,8128 Honey Trail Lane,\N,\N,\N,Newton,BC,45223,Canada,95,620-555-4708,624-555-5615,1963-03-23,M,$110K - $130K,M,5,1,Partial High School,1991-02-22,Normal,Professional,Y,2
2517,20753973722,4497 Nulty Dr,\N,\N,\N,San Carlos,CA,49854,USA,44,739-555-9944,851-555-4365,1973-03-27,S,$50K - $70K,F,4,0,Bachelors Degree,1991-02-19,Bronze,Professional,N,4
2518,20759343504,9155 Red Leaf,\N,\N,\N,Bellingham,WA,68888,USA,78,374-555-8237,924-555-3344,1971-06-15,S,$50K - $70K,M,1,0,Bachelors Degree,1993-05-28,Bronze,Management,N,2
2519,20771966000,5778 Mt Trinity Court,\N,\N,\N,Oak Bay,BC,65972,Canada,99,755-555-6758,274-555-9723,1914-11-17,M,$130K - $150K,M,1,1,High School Degree,1994-03-21,Bronze,Professional,Y,3
2520,20772416600,3348 Galindo Street,\N,\N,\N,Beaverton,OR,51168,USA,67,412-555-3680,370-555-7330,1937-08-08,S,$30K - $50K,M,3,0,High School Degree,1993-11-01,Bronze,Manual,Y,3
2521,20795623064,224 Stroer Lane,\N,\N,\N,Arcadia,CA,87121,USA,51,928-555-3089,755-555-5597,1920-09-11,S,$30K - $50K,M,1,0,High School Degree,1993-05-27,Bronze,Skilled Manual,Y,2
2522,20809999704,8047 Dover Drive,\N,\N,\N,Cliffside,BC,38478,Canada,103,848-555-2297,213-555-5490,1930-08-05,S,$110K - $130K,M,3,0,Partial High School,1990-07-14,Silver,Management,Y,1
2523,20823700428,7833 Chilpancingo Pkwy,\N,\N,\N,Altadena,CA,40593,USA,50,613-555-1732,748-555-3782,1921-11-11,S,$90K - $110K,M,3,0,High School Degree,1991-03-04,Normal,Management,Y,2
2524,20825921297,5911 Del Vista Court,\N,\N,\N,Burbank,CA,30820,USA,53,556-555-8568,890-555-7646,1943-10-20,S,$30K - $50K,F,3,0,High School Degree,1993-05-21,Bronze,Skilled Manual,Y,3
2525,20826184153,5951 Snowberry Court,\N,\N,\N,Albany,OR,98096,USA,71,105-555-2975,786-555-8225,1970-03-22,S,$70K - $90K,M,0,0,Bachelors Degree,1992-06-21,Bronze,Professional,N,2
2526,20835164189,4283 Meaham Drive,\N,\N,\N,San Diego,CA,80776,USA,7,309-555-3097,290-555-5375,1920-05-15,S,$30K - $50K,F,3,0,High School Degree,1992-05-12,Bronze,Skilled Manual,Y,2
2527,20835861563,7233 Leticia,\N,\N,\N,N. Vancouver,BC,15215,Canada,97,121-555-8789,871-555-9925,1949-03-16,M,$30K - $50K,M,4,3,High School Degree,1993-11-26,Golden,Skilled Manual,Y,4
2528,20837250900,8474 Carmel Drive,\N,\N,\N,Hidalgo,Zacatecas,36764,Mexico,25,348-555-7540,636-555-9361,1923-10-11,S,$30K - $50K,M,1,0,Partial College,1994-04-16,Bronze,Professional,N,2
2529,20837996600,7613 Orwood Dr,\N,\N,\N,Long Beach,CA,36364,USA,48,182-555-2861,579-555-7197,1923-05-12,M,$70K - $90K,F,1,0,Bachelors Degree,1990-06-07,Bronze,Professional,N,4
2530,20845871567,9109 Pinetree Court,\N,\N,\N,Long Beach,CA,75334,USA,48,671-555-3897,367-555-5261,1948-06-01,M,$10K - $30K,F,3,1,Partial High School,1993-11-20,Normal,Manual,Y,1
2531,20854132800,2568 Danielle Court,\N,\N,\N,Richmond,CA,14803,USA,35,767-555-1504,332-555-1725,1956-01-07,S,$10K - $30K,F,3,0,Partial High School,1991-07-14,Normal,Skilled Manual,Y,1
2532,20869609117,6973 Elena,\N,\N,\N,Shawnee,BC,93968,Canada,105,140-555-6511,144-555-7418,1930-11-20,S,$30K - $50K,F,4,0,High School Degree,1994-01-03,Normal,Skilled Manual,Y,2
2533,20873020887,3341 Teakwood Dr,\N,\N,\N,Bellflower,CA,98598,USA,55,864-555-2459,737-555-2223,1914-10-05,M,$50K - $70K,M,1,1,Bachelors Degree,1991-09-24,Silver,Professional,Y,4
2534,20876539900,5345 Willow Avenue,\N,\N,\N,Metchosin,BC,18633,Canada,104,260-555-6094,810-555-1202,1944-10-18,S,$50K - $70K,F,4,0,Bachelors Degree,1991-12-17,Bronze,Management,N,2
2535,20878868103,4623 St. George Dr,\N,\N,\N,Grossmont,CA,88424,USA,17,641-555-4616,160-555-7580,1911-10-02,M,$30K - $50K,M,2,0,Partial College,1993-09-18,Bronze,Manual,Y,1
2536,20880273600,9536 Mt. Hood Circle,\N,\N,\N,Imperial Beach,CA,73620,USA,14,298-555-1537,256-555-5187,1966-03-18,S,$10K - $30K,F,4,0,Partial High School,1990-02-23,Normal,Skilled Manual,N,1
2537,20886850357,9068 Bohon Circle,\N,\N,\N,Shawnee,BC,10574,Canada,105,941-555-2345,529-555-1194,1923-04-02,S,$30K - $50K,F,5,0,High School Degree,1992-04-19,Bronze,Manual,Y,3
2538,20895959100,4236 Malibu Place,\N,\N,\N,Oakland,CA,60930,USA,37,621-555-6895,887-555-1087,1959-03-11,S,$30K - $50K,M,1,0,Partial College,1991-02-03,Bronze,Clerical,Y,2
2539,20900754928,4023 Jasper Court,\N,\N,\N,Burnaby,BC,63045,Canada,92,387-555-6330,522-555-8380,1913-01-15,M,$30K - $50K,M,4,4,Partial High School,1991-08-28,Golden,Manual,Y,4
2540,20915828900,2100 Linton Terr,\N,\N,\N,Langley,BC,79564,Canada,94,329-555-4166,902-555-6902,1978-11-05,S,$10K - $30K,F,3,0,Partial High School,1990-07-16,Normal,Manual,N,2
2541,20919374823,2141 Bancroft Road,\N,\N,\N,Edmonds,WA,47841,USA,83,118-555-2230,560-555-3823,1957-06-03,M,$50K - $70K,F,2,2,Partial College,1993-03-13,Bronze,Skilled Manual,N,3
2542,20920013200,3128 Second Street,\N,\N,\N,Santa Monica,CA,42294,USA,49,983-555-7695,964-555-9973,1939-05-20,M,$10K - $30K,M,4,1,Partial High School,1990-07-18,Normal,Skilled Manual,N,0
2543,20927330300,3422 Alvarado,\N,\N,\N,Tlaxiaco,Oaxaca,37667,Mexico,30,794-555-4387,883-555-9180,1930-10-17,S,$30K - $50K,F,3,0,High School Degree,1990-11-24,Bronze,Manual,N,3
2544,20935859680,4663 Hoek Maple Court,\N,\N,\N,Oakland,CA,85508,USA,37,121-555-3137,410-555-4959,1937-03-10,M,$90K - $110K,F,4,4,Graduate Degree,1992-11-11,Golden,Professional,Y,3
2545,20937528014,7867 F Mt Hood Circle,\N,\N,\N,Richmond,BC,58815,Canada,90,195-555-2116,352-555-2795,1968-05-08,S,$10K - $30K,F,1,0,Partial High School,1992-02-11,Normal,Skilled Manual,N,1
2546,20949292200,9363 Vista Bonita,#123,\N,\N,Cliffside,BC,72819,Canada,103,557-555-1755,253-555-3119,1967-06-06,M,$30K - $50K,F,3,3,High School Degree,1992-04-21,Golden,Manual,Y,3
2547,20950729846,5477 Oak Leaf Ct,\N,\N,\N,Yakima,WA,45044,USA,89,653-555-8362,218-555-8583,1937-08-08,M,$70K - $90K,F,3,2,Graduate Degree,1992-07-12,Bronze,Professional,Y,2
2548,20977975700,7227 Frayne Ln,\N,\N,\N,Salem,OR,57376,USA,23,926-555-4369,268-555-8933,1943-04-19,S,$70K - $90K,M,1,0,Bachelors Degree,1992-09-26,Bronze,Professional,Y,2
2549,20979960560,3595 May Way,\N,\N,\N,Mexico City,Mexico,88298,Mexico,2,384-555-4262,256-555-4026,1959-10-28,S,$70K - $90K,M,3,0,Bachelors Degree,1991-02-17,Bronze,Professional,N,2
2550,20982755400,8254 Nridgewood Drive,\N,\N,\N,San Diego,CA,83334,USA,7,679-555-7897,330-555-3004,1952-07-11,M,$110K - $130K,M,3,1,High School Degree,1991-01-04,Bronze,Management,Y,3
